Entity,Code,Day,projected_deaths_since_2020_all_ages,deaths_since_2020_all_ages
Israel,ISR,2/21/2021,1020,1089
Israel,ISR,2/28/2021,1016.8,1011
Israel,ISR,3/7/2021,993.4,987
Israel,ISR,3/14/2021,972.4,1042
Israel,ISR,3/21/2021,954.4,1063
Israel,ISR,3/28/2021,895.4,998
Israel,ISR,4/4/2021,921.4,922
Israel,ISR,4/11/2021,901.2,1010
Israel,ISR,4/18/2021,868.2,928
Israel,ISR,4/25/2021,857,876
Israel,ISR,5/2/2021,884.6,895
Israel,ISR,5/9/2021,848.2,860
Israel,ISR,5/16/2021,849.6,907
Israel,ISR,5/23/2021,833.6,879
Israel,ISR,5/30/2021,831.2,839
Israel,ISR,6/6/2021,820.4,798
Israel,ISR,6/13/2021,806.6,785
Israel,ISR,6/20/2021,785.4,807
Israel,ISR,6/27/2021,796.2,867
Israel,ISR,7/4/2021,791.2,841
Israel,ISR,7/11/2021,802.6,837
Israel,ISR,7/18/2021,791,750
Israel,ISR,7/25/2021,789.6,903
Israel,ISR,8/1/2021,822.4,890
Israel,ISR,8/8/2021,798,948
Israel,ISR,8/15/2021,816.2,1021
Israel,ISR,8/22/2021,799,1045
Israel,ISR,8/29/2021,808,1048
Israel,ISR,9/5/2021,810.6,1083
Israel,ISR,9/12/2021,801.2,992
Israel,ISR,9/19/2021,794.6,1034
Israel,ISR,9/26/2021,804.6,955
Israel,ISR,10/3/2021,813,960
Israel,ISR,10/10/2021,818.4,962
Israel,ISR,10/17/2021,830.4,922
Israel,ISR,10/24/2021,854.4,977
Israel,ISR,10/31/2021,850.8,885
Israel,ISR,11/7/2021,863.8,908
Israel,ISR,11/14/2021,866.6,946
Israel,ISR,11/21/2021,884.8,859
Israel,ISR,11/28/2021,869.8,843
Israel,ISR,12/5/2021,931,895
Israel,ISR,12/12/2021,898.6,969
Israel,ISR,12/19/2021,972.4,1025
Israel,ISR,12/26/2021,966,1009
Israel,ISR,1/2/2022,1006.6,1104
Israel,ISR,1/9/2022,1051.9,1069
Israel,ISR,1/16/2022,1094.7,1213
Israel,ISR,1/23/2022,1073.9,1395
Israel,ISR,1/30/2022,1089.7,1489
Israel,ISR,2/6/2022,1096.5,1573
Israel,ISR,2/13/2022,1092.5,1460
Israel,ISR,2/20/2022,1028.1,1289
Israel,ISR,2/27/2022,1024.9,1195
Israel,ISR,3/6/2022,1001.5,1105
Israel,ISR,3/13/2022,980.5,1022
Israel,ISR,3/20/2022,962.5,1030
Israel,ISR,3/27/2022,903.5,1018
Israel,ISR,4/3/2022,929.5,1134
Israel,ISR,4/10/2022,909.3,1064
Israel,ISR,4/17/2022,876.3,892
Israel,ISR,4/24/2022,865.1,925
Israel,ISR,5/1/2022,892.7,928
Israel,ISR,5/8/2022,856.3,937
Israel,ISR,5/15/2022,857.7,870
Israel,ISR,5/22/2022,841.7,849
Israel,ISR,5/29/2022,839.3,883
Israel,ISR,6/5/2022,828.5,844
Israel,ISR,6/12/2022,814.7,869
Israel,ISR,6/19/2022,793.5,865
Israel,ISR,6/26/2022,804.3,836
Israel,ISR,7/3/2022,799.3,922
Israel,ISR,7/10/2022,810.7,964
Israel,ISR,7/17/2022,799.1,928
Israel,ISR,7/24/2022,797.7,942
Israel,ISR,7/31/2022,830.5,982
Israel,ISR,8/7/2022,806.1,898
Israel,ISR,8/14/2022,824.3,920
Israel,ISR,8/21/2022,807.1,878
Israel,ISR,8/28/2022,816.1,885
Israel,ISR,9/4/2022,818.7,861
Israel,ISR,9/11/2022,809.3,857
Israel,ISR,9/18/2022,802.7,844
Israel,ISR,9/25/2022,812.7,852
Israel,ISR,10/2/2022,821.1,905
Israel,ISR,10/9/2022,826.5,924
Israel,ISR,10/16/2022,838.5,868
Israel,ISR,10/23/2022,862.5,889
Israel,ISR,10/30/2022,858.9,888
Israel,ISR,11/6/2022,871.9,882
Israel,ISR,11/13/2022,874.7,900
Israel,ISR,11/20/2022,892.9,877
Israel,ISR,11/27/2022,877.9,931
Israel,ISR,12/4/2022,939.1,942
Israel,ISR,12/11/2022,906.7,951
Israel,ISR,12/18/2022,980.5,1068
Israel,ISR,12/25/2022,974.1,1022
Israel,ISR,1/1/2023,1014.7,1021
Israel,ISR,1/8/2023,1060,1103
Israel,ISR,1/15/2023,1102.8,1046
Israel,ISR,1/22/2023,1082,1069
Israel,ISR,1/29/2023,1097.8,1131
Israel,ISR,2/5/2023,1104.6,1019
Israel,ISR,2/12/2023,1100.6,1055
Israel,ISR,2/19/2023,1036.2,1075
Israel,ISR,2/26/2023,1033,1056
Israel,ISR,3/5/2023,1009.6,1082
Israel,ISR,3/12/2023,988.6,996
Israel,ISR,3/19/2023,970.6,1013
Israel,ISR,3/26/2023,911.6,1008
Israel,ISR,4/2/2023,937.6,901
Israel,ISR,4/9/2023,917.4,995
Israel,ISR,4/16/2023,884.4,960
Israel,ISR,4/23/2023,873.2,947
Israel,ISR,4/30/2023,900.8,907
Israel,ISR,5/7/2023,864.4,876
Israel,ISR,5/14/2023,865.8,922
Israel,ISR,5/21/2023,849.8,905
Israel,ISR,5/28/2023,847.4,926
Israel,ISR,6/4/2023,836.6,901
Israel,ISR,6/11/2023,822.8,819
Israel,ISR,6/18/2023,801.6,776
Israel,ISR,6/25/2023,812.4,854
Israel,ISR,7/2/2023,807.4,815
Israel,ISR,7/9/2023,818.8,831
Israel,ISR,7/16/2023,807.2,787
Israel,ISR,7/23/2023,805.8,806
Israel,ISR,7/30/2023,838.6,764
Israel,ISR,8/6/2023,814.2,873
Israel,ISR,8/13/2023,832.4,896
Israel,ISR,8/20/2023,815.2,845
Israel,ISR,8/27/2023,824.2,816
Israel,ISR,9/3/2023,826.8,844
Israel,ISR,9/10/2023,817.4,864
Israel,ISR,9/17/2023,810.8,849
Israel,ISR,9/24/2023,820.8,910
Israel,ISR,10/1/2023,829.2,904
Israel,ISR,10/8/2023,834.6,1955
Israel,ISR,10/15/2023,846.6,940
Israel,ISR,10/22/2023,870.6,945
Israel,ISR,10/29/2023,867,944
Israel,ISR,11/5/2023,880,879
Israel,ISR,11/12/2023,882.8,869
Israel,ISR,11/19/2023,901,863
Israel,ISR,11/26/2023,886,857
Israel,ISR,12/3/2023,947.2,938
Israel,ISR,12/10/2023,914.8,1010
Israel,ISR,12/17/2023,988.6,977
Israel,ISR,12/24/2023,982.2,1034
Israel,ISR,12/31/2023,1022.8,1059
Israel,ISR,1/7/2024,,1069
Israel,ISR,1/14/2024,,1117
Israel,ISR,1/21/2024,,1087
Israel,ISR,1/28/2024,,1177
Israel,ISR,2/4/2024,,1208
Israel,ISR,2/11/2024,,1230
Israel,ISR,2/18/2024,,1266
Israel,ISR,2/25/2024,,1182
Israel,ISR,3/3/2024,,1208
Israel,ISR,3/10/2024,,1188
Israel,ISR,3/17/2024,,1088
Israel,ISR,3/24/2024,,1036
Israel,ISR,3/31/2024,,971
Israel,ISR,4/7/2024,,914
Italy,ITA,1/5/2020,15387.1,13483
Italy,ITA,1/12/2020,15684.3,13974
Italy,ITA,1/19/2020,15462.5,14049
Italy,ITA,1/26/2020,14922.1,13989
Italy,ITA,2/2/2020,14817.1,13900
Italy,ITA,2/9/2020,14343.3,13537
Italy,ITA,2/16/2020,14181.7,13641
Italy,ITA,2/23/2020,13920.7,13257
Italy,ITA,3/1/2020,13846.1,13696
Italy,ITA,3/8/2020,13550.5,14706
Italy,ITA,3/15/2020,13184.3,18234
Italy,ITA,3/22/2020,12681.9,21929
Italy,ITA,3/29/2020,12637.1,23457
Italy,ITA,4/5/2020,12368.9,20901
Italy,ITA,4/12/2020,12143.9,18949
Italy,ITA,4/19/2020,11953.5,16757
Italy,ITA,4/26/2020,11766.1,14725
Italy,ITA,5/3/2020,11585.7,13156
Italy,ITA,5/10/2020,11588.5,12604
Italy,ITA,5/17/2020,11253.5,11976
Italy,ITA,5/24/2020,11361.7,11447
Italy,ITA,5/31/2020,11133.3,10982
Italy,ITA,6/7/2020,11396.1,11144
Italy,ITA,6/14/2020,11307.1,10708
Italy,ITA,6/21/2020,11173.3,11123
Italy,ITA,6/28/2020,11238.3,12070
Italy,ITA,7/5/2020,11501.5,12396
Italy,ITA,7/12/2020,11744.9,11484
Italy,ITA,7/19/2020,11508.9,10923
Italy,ITA,7/26/2020,11919.9,11393
Italy,ITA,8/2/2020,11809.5,12724
Italy,ITA,8/9/2020,12162.7,12115
Italy,ITA,8/16/2020,11349.7,12410
Italy,ITA,8/23/2020,10944.9,11914
Italy,ITA,8/30/2020,10897.7,11761
Italy,ITA,9/6/2020,10716.9,11262
Italy,ITA,9/13/2020,10775.7,11627
Italy,ITA,9/20/2020,10898.9,11821
Italy,ITA,9/27/2020,10976.3,11179
Italy,ITA,10/4/2020,11228.3,12017
Italy,ITA,10/11/2020,11761.3,12246
Italy,ITA,10/18/2020,11642.9,12746
Italy,ITA,10/25/2020,11798.9,14547
Italy,ITA,11/1/2020,11553.5,15659
Italy,ITA,11/8/2020,11855.5,17335
Italy,ITA,11/15/2020,12054.9,18647
Italy,ITA,11/22/2020,12101.7,18784
Italy,ITA,11/29/2020,12133.7,18887
Italy,ITA,12/6/2020,12497.3,17995
Italy,ITA,12/13/2020,12900.5,17482
Italy,ITA,12/20/2020,13366.7,17073
Italy,ITA,12/27/2020,13916.9,15703
Italy,ITA,1/3/2021,13916.9,16338
Italy,ITA,1/10/2021,15370.8,16831
Italy,ITA,1/17/2021,15668,16921
Italy,ITA,1/24/2021,15446.2,17209
Italy,ITA,1/31/2021,14905.8,16383
Italy,ITA,2/7/2021,14800.8,15657
Italy,ITA,2/14/2021,14327,14324
Italy,ITA,2/21/2021,14165.4,14965
Italy,ITA,2/28/2021,13904.4,14443
Italy,ITA,3/7/2021,13829.8,14751
Italy,ITA,3/14/2021,13534.2,15259
Italy,ITA,3/21/2021,13168,15559
Italy,ITA,3/28/2021,12665.6,15982
Italy,ITA,4/4/2021,12620.8,15929
Italy,ITA,4/11/2021,12352.6,15219
Italy,ITA,4/18/2021,12127.6,14646
Italy,ITA,4/25/2021,11937.2,14576
Italy,ITA,5/2/2021,11749.8,13761
Italy,ITA,5/9/2021,11569.4,12813
Italy,ITA,5/16/2021,11572.2,12428
Italy,ITA,5/23/2021,11237.2,12188
Italy,ITA,5/30/2021,11345.4,12005
Italy,ITA,6/6/2021,11117,11957
Italy,ITA,6/13/2021,11379.8,11874
Italy,ITA,6/20/2021,11290.8,11716
Italy,ITA,6/27/2021,11157,12871
Italy,ITA,7/4/2021,11222,12419
Italy,ITA,7/11/2021,11485.2,12039
Italy,ITA,7/18/2021,11728.6,11693
Italy,ITA,7/25/2021,11492.6,11999
Italy,ITA,8/1/2021,11903.6,12850
Italy,ITA,8/8/2021,11793.2,12646
Italy,ITA,8/15/2021,12146.4,13752
Italy,ITA,8/22/2021,11333.4,12889
Italy,ITA,8/29/2021,10928.6,12075
Italy,ITA,9/5/2021,10881.4,12021
Italy,ITA,9/12/2021,10700.6,12142
Italy,ITA,9/19/2021,10759.4,12231
Italy,ITA,9/26/2021,10882.6,11633
Italy,ITA,10/3/2021,10960,11534
Italy,ITA,10/10/2021,11212,11378
Italy,ITA,10/17/2021,11745,12515
Italy,ITA,10/24/2021,11626.6,13072
Italy,ITA,10/31/2021,11782.6,12703
Italy,ITA,11/7/2021,11537.2,12743
Italy,ITA,11/14/2021,11839.2,12794
Italy,ITA,11/21/2021,12038.6,12781
Italy,ITA,11/28/2021,12085.4,12751
Italy,ITA,12/5/2021,12117.4,13879
Italy,ITA,12/12/2021,12481,14237
Italy,ITA,12/19/2021,12884.2,14972
Italy,ITA,12/26/2021,13350.4,15214
Italy,ITA,1/2/2022,13900.6,15021
Italy,ITA,1/9/2022,15354.5,15960
Italy,ITA,1/16/2022,15651.7,16909
Italy,ITA,1/23/2022,15429.9,17035
Italy,ITA,1/30/2022,14889.5,17347
Italy,ITA,2/6/2022,14784.5,16852
Italy,ITA,2/13/2022,14310.7,15581
Italy,ITA,2/20/2022,14149.1,14667
Italy,ITA,2/27/2022,13888.1,13896
Italy,ITA,3/6/2022,13813.5,13932
Italy,ITA,3/13/2022,13517.9,14089
Italy,ITA,3/20/2022,13151.7,14045
Italy,ITA,3/27/2022,12649.3,13686
Italy,ITA,4/3/2022,12604.5,13824
Italy,ITA,4/10/2022,12336.3,13739
Italy,ITA,4/17/2022,12111.3,13541
Italy,ITA,4/24/2022,11920.9,13064
Italy,ITA,5/1/2022,11733.5,12801
Italy,ITA,5/8/2022,11553.1,12648
Italy,ITA,5/15/2022,11555.9,12725
Italy,ITA,5/22/2022,11220.9,12495
Italy,ITA,5/29/2022,11329.1,12295
Italy,ITA,6/5/2022,11100.7,11661
Italy,ITA,6/12/2022,11363.5,11671
Italy,ITA,6/19/2022,11274.5,12022
Italy,ITA,6/26/2022,11140.7,12443
Italy,ITA,7/3/2022,11205.7,13308
Italy,ITA,7/10/2022,11468.9,14052
Italy,ITA,7/17/2022,11712.3,13535
Italy,ITA,7/24/2022,11476.3,15706
Italy,ITA,7/31/2022,11887.3,16109
Italy,ITA,8/7/2022,11776.9,14636
Italy,ITA,8/14/2022,12130.1,13141
Italy,ITA,8/21/2022,11317.1,12569
Italy,ITA,8/28/2022,10912.3,11943
Italy,ITA,9/4/2022,10865.1,11679
Italy,ITA,9/11/2022,10684.3,11896
Italy,ITA,9/18/2022,10743.1,11643
Italy,ITA,9/25/2022,10866.3,11480
Italy,ITA,10/2/2022,10943.7,12133
Italy,ITA,10/9/2022,11195.7,12442
Italy,ITA,10/16/2022,11728.7,12392
Italy,ITA,10/23/2022,11610.3,12536
Italy,ITA,10/30/2022,11766.3,12520
Italy,ITA,11/6/2022,11520.9,12112
Italy,ITA,11/13/2022,11822.9,12908
Italy,ITA,11/20/2022,12022.3,13558
Italy,ITA,11/27/2022,12069.1,13720
Italy,ITA,12/4/2022,12101.1,14704
Italy,ITA,12/11/2022,12464.7,15180
Italy,ITA,12/18/2022,12867.9,15497
Italy,ITA,12/25/2022,13334.1,15433
Italy,ITA,1/1/2023,13884.3,15515
Italy,ITA,1/8/2023,15338.2,15520
Italy,ITA,1/15/2023,15635.4,15133
Italy,ITA,1/22/2023,15413.6,14908
Italy,ITA,1/29/2023,14873.2,15051
Italy,ITA,2/5/2023,14768.2,14967
Italy,ITA,2/12/2023,14294.4,14913
Italy,ITA,2/19/2023,14132.8,15190
Italy,ITA,2/26/2023,13871.8,14239
Italy,ITA,3/5/2023,13797.2,13252
Italy,ITA,3/12/2023,13501.6,13500
Italy,ITA,3/19/2023,13135.4,12616
Italy,ITA,3/26/2023,12633,12483
Italy,ITA,4/2/2023,12588.2,12222
Italy,ITA,4/9/2023,12320,12204
Italy,ITA,4/16/2023,12095,12684
Italy,ITA,4/23/2023,11904.6,12633
Italy,ITA,4/30/2023,11717.2,12083
Italy,ITA,5/7/2023,11536.8,11658
Italy,ITA,5/14/2023,11539.6,11323
Italy,ITA,5/21/2023,11204.6,11082
Italy,ITA,5/28/2023,11312.8,11858
Italy,ITA,6/4/2023,11084.4,11093
Italy,ITA,6/11/2023,11347.2,11007
Italy,ITA,6/18/2023,11258.2,10806
Italy,ITA,6/25/2023,11124.4,11695
Italy,ITA,7/2/2023,11189.4,10926
Italy,ITA,7/9/2023,11452.6,11119
Italy,ITA,7/16/2023,11696,11960
Italy,ITA,7/23/2023,11460,13693
Italy,ITA,7/30/2023,11871,13353
Italy,ITA,8/6/2023,11760.6,11455
Italy,ITA,8/13/2023,12113.8,10915
Italy,ITA,8/20/2023,11300.8,11693
Italy,ITA,8/27/2023,10896,12976
Italy,ITA,9/3/2023,10848.8,11114
Italy,ITA,9/10/2023,10668,11307
Italy,ITA,9/17/2023,10726.8,11354
Italy,ITA,9/24/2023,10850,11100
Italy,ITA,10/1/2023,10927.4,11284
Italy,ITA,10/8/2023,11179.4,11440
Italy,ITA,10/15/2023,11712.4,11417
Italy,ITA,10/22/2023,11594,11522
Italy,ITA,10/29/2023,11750,11842
Italy,ITA,11/5/2023,11504.6,11684
Italy,ITA,11/12/2023,11806.6,12230
Italy,ITA,11/19/2023,12006,12981
Italy,ITA,11/26/2023,12052.8,13116
Italy,ITA,12/3/2023,12084.8,14017
Italy,ITA,12/10/2023,12448.4,13994
Italy,ITA,12/17/2023,12851.6,14596
Italy,ITA,12/24/2023,13317.8,15367
Italy,ITA,12/31/2023,13868,15828
Italy,ITA,1/7/2024,,16012
Italy,ITA,1/14/2024,,14745
Italy,ITA,1/21/2024,,14476
Italy,ITA,1/28/2024,,13894
Italy,ITA,2/4/2024,,13459
Italy,ITA,2/11/2024,,13190
Jamaica,JAM,1/31/2020,1830.3,1881
Jamaica,JAM,2/29/2020,1745.3,1504
Jamaica,JAM,3/31/2020,1848.3,1523
Jamaica,JAM,4/30/2020,1697.5,1501
Jamaica,JAM,5/31/2020,1733.7,1550
Jamaica,JAM,6/30/2020,1738.5,1664
Jamaica,JAM,7/31/2020,1812.3,1735
Jamaica,JAM,8/31/2020,1736.9,1639
Jamaica,JAM,9/30/2020,1683.3,1788
Jamaica,JAM,10/31/2020,1719.5,1868
Jamaica,JAM,11/30/2020,1715.1,1746
Jamaica,JAM,12/31/2020,1627.1,1837
Jamaica,JAM,1/31/2021,1858.4,1843
Jamaica,JAM,2/28/2021,1773.4,1808
Jamaica,JAM,3/31/2021,1876.4,2440
Jamaica,JAM,4/30/2021,1725.6,2510
Jamaica,JAM,5/31/2021,1761.8,1776
Jamaica,JAM,6/30/2021,1766.6,1957
Jamaica,JAM,7/31/2021,1840.4,1738
Jamaica,JAM,8/31/2021,1765,2001
Jamaica,JAM,9/30/2021,1711.4,4445
Jamaica,JAM,10/31/2021,1747.6,2698
Jamaica,JAM,11/30/2021,1743.2,2026
Jamaica,JAM,12/31/2021,1655.2,1730
Jamaica,JAM,1/31/2022,1886.6,2341
Jamaica,JAM,2/28/2022,1801.6,2134
Jamaica,JAM,3/31/2022,1904.6,1800
Jamaica,JAM,4/30/2022,1753.8,1560
Jamaica,JAM,5/31/2022,1790,1746
Jamaica,JAM,6/30/2022,1794.8,1834
Jamaica,JAM,7/31/2022,1868.6,1657
Jamaica,JAM,8/31/2022,1793.2,1918
Jamaica,JAM,9/30/2022,1739.6,1771
Jamaica,JAM,10/31/2022,1775.8,1633
Jamaica,JAM,11/30/2022,1771.4,1589
Jamaica,JAM,12/31/2022,1683.4,1407
Jamaica,JAM,1/31/2023,1914.7,
Jamaica,JAM,2/28/2023,1829.7,
Jamaica,JAM,3/31/2023,1932.7,
Jamaica,JAM,4/30/2023,1781.9,
Jamaica,JAM,5/31/2023,1818.1,
Jamaica,JAM,6/30/2023,1822.9,
Jamaica,JAM,7/31/2023,1896.7,
Jamaica,JAM,8/31/2023,1821.3,
Jamaica,JAM,9/30/2023,1767.7,
Jamaica,JAM,10/31/2023,1803.9,
Jamaica,JAM,11/30/2023,1799.5,
Jamaica,JAM,12/31/2023,1711.5,
Japan,JPN,1/31/2020,140439.8,132622
Japan,JPN,2/29/2020,122475,117010
Japan,JPN,3/31/2020,123993.2,119161
Japan,JPN,4/30/2020,114288.8,113362
Japan,JPN,5/31/2020,111925.2,108380
Japan,JPN,6/30/2020,103944.2,100423
Japan,JPN,7/31/2020,109103.8,104849
Japan,JPN,8/31/2020,111308,111591
Japan,JPN,9/30/2020,108570.6,107468
Japan,JPN,10/31/2020,117133.4,118038
Japan,JPN,11/30/2020,120136.4,118455
Japan,JPN,12/31/2020,129229.6,133185
Japan,JPN,1/31/2021,142513.5,140844
Japan,JPN,2/28/2021,124548.7,118984
Japan,JPN,3/31/2021,126066.9,123579
Japan,JPN,4/30/2021,116362.5,118169
Japan,JPN,5/31/2021,113998.9,118634
Japan,JPN,6/30/2021,106017.9,108734
Japan,JPN,7/31/2021,111177.5,112222
Japan,JPN,8/31/2021,113381.7,117804
Japan,JPN,9/30/2021,110644.3,115706
Japan,JPN,10/31/2021,119207.1,120781
Japan,JPN,11/30/2021,122210.1,122806
Japan,JPN,12/31/2021,131303.3,134026
Japan,JPN,1/31/2022,144587.2,143992
Japan,JPN,2/28/2022,126622.4,138474
Japan,JPN,3/31/2022,128140.6,139571
Japan,JPN,4/30/2022,118436.2,121799
Japan,JPN,5/31/2022,116072.6,121473
Japan,JPN,6/30/2022,108091.6,111904
Japan,JPN,7/31/2022,113251.2,117568
Japan,JPN,8/31/2022,115455.4,135649
Japan,JPN,9/30/2022,112718,127040
Japan,JPN,10/31/2022,121280.8,131840
Japan,JPN,11/30/2022,124283.8,134336
Japan,JPN,12/31/2022,133377,158387
Japan,JPN,1/31/2023,146660.9,168970
Japan,JPN,2/28/2023,128696.1,135857
Japan,JPN,3/31/2023,130214.3,134156
Japan,JPN,4/30/2023,120509.9,123040
Japan,JPN,5/31/2023,118146.3,122193
Japan,JPN,6/30/2023,110165.3,113500
Japan,JPN,7/31/2023,115324.9,120524
Japan,JPN,8/31/2023,117529.1,130848
Japan,JPN,9/30/2023,114791.7,127242
Japan,JPN,10/31/2023,123354.5,133993
Japan,JPN,11/30/2023,126357.5,133823
Japan,JPN,12/31/2023,135450.7,146357
Japan,JPN,1/31/2024,,156650
Japan,JPN,2/29/2024,,140269
Japan,JPN,3/31/2024,,144451
Jordan,JOR,1/31/2020,2896.1,3226
Jordan,JOR,2/29/2020,2372.3,2490
Jordan,JOR,3/31/2020,2440.6,2486
Jordan,JOR,4/30/2020,2242.3,2084
Jordan,JOR,5/31/2020,2213.1,2350
Jordan,JOR,6/30/2020,2091.1,2068
Jordan,JOR,7/31/2020,2212.3,2113
Jordan,JOR,8/31/2020,2251.1,2202
Jordan,JOR,9/30/2020,2210.6,2290
Jordan,JOR,10/31/2020,2402.3,3414
Jordan,JOR,11/30/2020,2467.3,4960
Jordan,JOR,12/31/2020,2704.8,3390
Jordan,JOR,1/31/2021,2925.7,3184
Jordan,JOR,2/28/2021,2402,2840
Jordan,JOR,3/31/2021,2470.2,5482
Jordan,JOR,4/30/2021,2272,4688
Jordan,JOR,5/31/2021,2242.7,3130
Jordan,JOR,6/30/2021,2120.7,2512
Jordan,JOR,7/31/2021,2242,2635
Jordan,JOR,8/31/2021,2280.7,2773
Jordan,JOR,9/30/2021,2240.2,2415
Jordan,JOR,10/31/2021,2432,2610
Jordan,JOR,11/30/2021,2497,3130
Jordan,JOR,12/31/2021,2734.5,3934
Jordan,JOR,1/31/2022,2955.4,3599
Jordan,JOR,2/28/2022,2431.6,3350
Jordan,JOR,3/31/2022,2499.9,2963
Jordan,JOR,4/30/2022,2301.6,2362
Jordan,JOR,5/31/2022,2272.4,2213
Jordan,JOR,6/30/2022,2150.4,2119
Jordan,JOR,7/31/2022,2271.6,2256
Jordan,JOR,8/31/2022,2310.4,2341
Jordan,JOR,9/30/2022,2269.9,2139
Jordan,JOR,10/31/2022,2461.6,2238
Jordan,JOR,11/30/2022,2526.6,2493
Jordan,JOR,12/31/2022,2764.1,2750
Jordan,JOR,1/31/2023,2985,
Jordan,JOR,2/28/2023,2461.3,
Jordan,JOR,3/31/2023,2529.5,
Jordan,JOR,4/30/2023,2331.3,
Jordan,JOR,5/31/2023,2302,
Jordan,JOR,6/30/2023,2180,
Jordan,JOR,7/31/2023,2301.3,
Jordan,JOR,8/31/2023,2340,
Jordan,JOR,9/30/2023,2299.5,
Jordan,JOR,10/31/2023,2491.3,
Jordan,JOR,11/30/2023,2556.3,
Jordan,JOR,12/31/2023,2793.8,
Kazakhstan,KAZ,1/31/2020,12272.7,11867
Kazakhstan,KAZ,2/29/2020,10566.3,10842
Kazakhstan,KAZ,3/31/2020,11053.9,8511
Kazakhstan,KAZ,4/30/2020,11122.1,4441
Kazakhstan,KAZ,5/31/2020,11189.1,14358
Kazakhstan,KAZ,6/30/2020,10863.7,14949
Kazakhstan,KAZ,7/31/2020,11641.3,28178
Kazakhstan,KAZ,8/31/2020,10570.9,17835
Kazakhstan,KAZ,9/30/2020,10610.7,13672
Kazakhstan,KAZ,10/31/2020,11110.7,12489
Kazakhstan,KAZ,11/30/2020,10724.3,12388
Kazakhstan,KAZ,12/31/2020,10747.5,13083
Kazakhstan,KAZ,1/31/2021,12300.8,12478
Kazakhstan,KAZ,2/28/2021,10594.4,11186
Kazakhstan,KAZ,3/31/2021,11082,12476
Kazakhstan,KAZ,4/30/2021,11150.2,13317
Kazakhstan,KAZ,5/31/2021,11217.2,14202
Kazakhstan,KAZ,6/30/2021,10891.8,12904
Kazakhstan,KAZ,7/31/2021,11669.4,16700
Kazakhstan,KAZ,8/31/2021,10599,24342
Kazakhstan,KAZ,9/30/2021,10638.8,19975
Kazakhstan,KAZ,10/31/2021,11138.8,16002
Kazakhstan,KAZ,11/30/2021,10752.4,15862
Kazakhstan,KAZ,12/31/2021,10775.6,13913
Kazakhstan,KAZ,1/31/2022,12328.9,13262
Kazakhstan,KAZ,2/28/2022,10622.5,13793
Kazakhstan,KAZ,3/31/2022,11110.1,11034
Kazakhstan,KAZ,4/30/2022,11178.3,9572
Kazakhstan,KAZ,5/31/2022,11245.3,10764
Kazakhstan,KAZ,6/30/2022,10919.9,10722
Kazakhstan,KAZ,7/31/2022,11697.5,10628
Kazakhstan,KAZ,8/31/2022,10627.1,11644
Kazakhstan,KAZ,9/30/2022,10666.9,10247
Kazakhstan,KAZ,10/31/2022,11166.9,10473
Kazakhstan,KAZ,11/30/2022,10780.5,10857
Kazakhstan,KAZ,12/31/2022,10803.7,11713
Kazakhstan,KAZ,1/31/2023,12357,12147
Kazakhstan,KAZ,2/28/2023,10650.6,9667
Kazakhstan,KAZ,3/31/2023,11138.2,10810
Kazakhstan,KAZ,4/30/2023,11206.4,9504
Kazakhstan,KAZ,5/31/2023,11273.4,11127
Kazakhstan,KAZ,6/30/2023,10948,10346
Kazakhstan,KAZ,7/31/2023,11725.6,11243
Kazakhstan,KAZ,8/31/2023,10655.2,11145
Kazakhstan,KAZ,9/30/2023,10695,10152
Kazakhstan,KAZ,10/31/2023,11195,11148
Kazakhstan,KAZ,11/30/2023,10808.6,10716
Kazakhstan,KAZ,12/31/2023,10831.8,12591
Kazakhstan,KAZ,1/31/2024,,12840
Kazakhstan,KAZ,2/29/2024,,10352
Kazakhstan,KAZ,3/31/2024,,10224
Kosovo,OWID_KOS,1/31/2020,889.8,906
Kosovo,OWID_KOS,2/29/2020,814,805
Kosovo,OWID_KOS,3/31/2020,848,831
Kosovo,OWID_KOS,4/30/2020,791.6,739
Kosovo,OWID_KOS,5/31/2020,791.8,841
Kosovo,OWID_KOS,6/30/2020,747.8,854
Kosovo,OWID_KOS,7/31/2020,748.4,1426
Kosovo,OWID_KOS,8/31/2020,786.8,1426
Kosovo,OWID_KOS,9/30/2020,756.4,915
Kosovo,OWID_KOS,10/31/2020,811.6,984
Kosovo,OWID_KOS,11/30/2020,793,1610
Kosovo,OWID_KOS,12/31/2020,878,1650
Kosovo,OWID_KOS,1/31/2021,914.4,1252
Kosovo,OWID_KOS,2/28/2021,838.6,1007
Kosovo,OWID_KOS,3/31/2021,872.6,1350
Kosovo,OWID_KOS,4/30/2021,816.2,1338
Kosovo,OWID_KOS,5/31/2021,816.4,943
Kosovo,OWID_KOS,6/30/2021,772.4,814
Kosovo,OWID_KOS,7/31/2021,773,777
Kosovo,OWID_KOS,8/31/2021,811.4,1284
Kosovo,OWID_KOS,9/30/2021,781,1535
Kosovo,OWID_KOS,10/31/2021,836.2,893
Kosovo,OWID_KOS,11/30/2021,817.6,802
Kosovo,OWID_KOS,12/31/2021,902.6,1024
Kosovo,OWID_KOS,1/31/2022,939.1,900
Kosovo,OWID_KOS,2/28/2022,863.3,987
Kosovo,OWID_KOS,3/31/2022,897.3,763
Kosovo,OWID_KOS,4/30/2022,840.9,742
Kosovo,OWID_KOS,5/31/2022,841.1,746
